Stock,Year,Month,Dividends
GPS,2017,Apr,0.23
GPS,2017,Jan,0.23
GPS,2017,Jun,0.23
GPS,2017,Oct,0.23
GPS,2018,Apr,0.2425
GPS,2018,Jan,0.23
GPS,2018,Jul,0.2425
GPS,2018,Oct,0.2425
GPS,2019,Apr,0.2425
GPS,2019,Jan,0.2425
GPS,2019,Jul,0.2425
GPS,2019,Oct,0.2425
GRA,2016,Aug,0.17
GRA,2016,May,0.17
GRA,2016,Nov,0.17
GRA,2017,Aug,0.21
GRA,2017,Feb,0.21
GRA,2017,May,0.21
GRA,2017,Nov,0.21
GRA,2018,Aug,0.24
GRA,2018,Feb,0.24
GRA,2018,May,0.24
GRA,2018,Nov,0.24
GRA,2019,Aug,0.27
GRA,2019,Feb,0.27
GRA,2019,May,0.27
GRA,2019,Nov,0.27
GRAM,2014,Apr,0.306
GRAM,2015,Apr,0.254
GRAM,2016,Apr,0.071
GRC,2010,Aug,0.105
GRC,2010,Feb,0.105
GRC,2010,May,0.105
GRC,2010,Nov,0.105
GRC,2011,Aug,0.09
GRC,2011,Feb,0.105
GRC,2011,May,0.09
GRC,2011,Nov,0.09
GRC,2012,Aug,0.1
GRC,2012,Feb,0.09
GRC,2012,May,0.1
GRC,2012,Nov,0.1
GRC,2013,Aug,0.1
GRC,2013,Feb,0.1
GRC,2013,May,0.1
GRC,2013,Nov,0.1125
GRC,2014,Aug,0.09
GRC,2014,Feb,0.09
GRC,2014,May,0.09
GRC,2014,Nov,0.1
GRC,2015,Aug,0.1
GRC,2015,Feb,0.1
GRC,2015,May,0.1
GRC,2015,Nov,0.105
GRC,2016,Aug,0.105
GRC,2016,Feb,0.105
GRC,2016,May,0.105
GRC,2016,Nov,0.115
GRC,2017,Aug,0.115
GRC,2017,Feb,0.115
GRC,2017,May,0.115
GRC,2017,Nov,0.125
GRC,2018,Aug,0.125
GRC,2018,Feb,0.125
GRC,2018,May,0.125
GRC,2018,Nov,2.0
GRC,2019,Aug,0.135
GRC,2019,Feb,0.135
GRC,2019,May,0.135
GRC,2019,Nov,0.145
GRFS,2013,Jun,0.1295
GRFS,2013,May,0.0065
GRFS,2014,Dec,0.1565
GRFS,2014,Jun,0.1435
GRFS,2015,Dec,0.185
GRFS,2015,Jun,0.1675
GRFS,2016,Dec,0.191
GRFS,2016,Jun,0.159
GRFS,2017,Dec,0.212
GRFS,2017,May,0.163
GRFS,2018,Jun,0.251
GRFS,2018,Nov,0.228
GRFS,2019,Dec,0.22
GRFS,2019,Jun,0.174
GRIF,2010,Aug,0.1
GRIF,2010,Feb,0.1
GRIF,2010,May,0.1
GRIF,2010,Nov,0.1
GRIF,2011,Aug,0.1
GRIF,2011,Feb,0.1
GRIF,2011,May,0.1
GRIF,2011,Nov,0.1
GRIF,2012,Nov,0.2
GRIF,2013,Nov,0.2
GRIF,2014,Nov,0.2
GRIF,2015,Nov,0.3
GRIF,2016,Nov,0.3
GRIF,2017,Nov,0.4
GRIF,2018,Nov,0.45
GRIF,2019,Dec,0.5
GRMN,2010,Apr,1.501
GRMN,2011,Dec,0.4
GRMN,2011,Jun,0.8
GRMN,2011,Sep,0.4
GRMN,2012,Dec,0.45
GRMN,2012,Jun,0.45
GRMN,2012,Mar,0.4
GRMN,2012,Sep,0.45
GRMN,2013,Dec,0.45
GRMN,2013,Jun,0.45
GRMN,2013,Mar,0.45
GRMN,2013,Sep,0.45
GRMN,2014,Dec,0.48
GRMN,2014,Jun,0.48
GRMN,2014,Mar,0.45
GRMN,2014,Sep,0.48
GRMN,2015,Dec,0.51
GRMN,2015,Jun,0.51
GRMN,2015,Mar,0.48
GRMN,2015,Sep,0.51
GRMN,2016,Dec,0.51
GRMN,2016,Jun,0.51
GRMN,2016,Mar,1.02
GRMN,2016,Sep,0.51
GRMN,2017,Dec,1.02
GRMN,2017,Jun,0.51
GRMN,2017,Mar,0.51
GRMN,2017,Sep,1.02
GRMN,2018,Dec,0.53
GRMN,2018,Jun,0.53
GRMN,2018,Mar,1.02
GRMN,2018,Sep,0.53
GRMN,2019,Dec,0.57
GRMN,2019,Jun,0.57
GRMN,2019,Mar,0.53
GRMN,2019,Sep,0.57
GROW,2010,Apr,0.02
GROW,2010,Aug,0.02
GROW,2010,Dec,0.02
GROW,2010,Feb,0.02
GROW,2010,Jan,0.02
GROW,2010,Jul,0.02
GROW,2010,Jun,0.02
GROW,2010,Mar,0.02
GROW,2010,May,0.02
GROW,2010,Nov,0.02
GROW,2010,Oct,0.02
GROW,2010,Sep,0.02
GROW,2011,Apr,0.02
GROW,2011,Aug,0.02
GROW,2011,Dec,0.02
GROW,2011,Feb,0.02
GROW,2011,Jan,0.02
GROW,2011,Jul,0.02
GROW,2011,Jun,0.02
GROW,2011,Mar,0.02
GROW,2011,May,0.02
GROW,2011,Nov,0.02
GROW,2011,Oct,0.02
GROW,2011,Sep,0.02
GROW,2012,Apr,0.02
GROW,2012,Aug,0.02
GROW,2012,Dec,0.02
GROW,2012,Feb,0.02
GROW,2012,Jan,0.02
GROW,2012,Jul,0.02
GROW,2012,Jun,0.02
GROW,2012,Mar,0.02
GROW,2012,May,0.02
GROW,2012,Nov,0.02
GROW,2012,Oct,0.02
GROW,2012,Sep,0.02
GROW,2013,Apr,0.005
GROW,2013,Aug,0.005
GROW,2013,Dec,0.005
GROW,2013,Feb,0.005
GROW,2013,Jan,0.005
GROW,2013,Jul,0.005
GROW,2013,Jun,0.005
GROW,2013,Mar,0.005
GROW,2013,May,0.005
GROW,2013,Nov,0.005
GROW,2013,Oct,0.005
GROW,2013,Sep,0.005
GROW,2014,Apr,0.005
GROW,2014,Aug,0.005
GROW,2014,Dec,0.005
GROW,2014,Feb,0.005
GROW,2014,Jan,0.005
GROW,2014,Jul,0.005
GROW,2014,Jun,0.005
GROW,2014,Mar,0.005
GROW,2014,May,0.005
GROW,2014,Nov,0.005
GROW,2014,Oct,0.005
GROW,2014,Sep,0.005
GROW,2015,Apr,0.005
GROW,2015,Aug,0.005
GROW,2015,Dec,0.003
GROW,2015,Feb,0.005
GROW,2015,Jan,0.005
GROW,2015,Jul,0.005
GROW,2015,Jun,0.005
GROW,2015,Mar,0.005
GROW,2015,May,0.005
GROW,2015,Nov,0.003
GROW,2015,Oct,0.003
GROW,2015,Sep,0.005
GROW,2016,Apr,0.003
GROW,2016,Aug,0.003
GROW,2016,Dec,0.003
GROW,2016,Feb,0.003
GROW,2016,Jan,0.003
GROW,2016,Jul,0.003
GROW,2016,Jun,0.003
GROW,2016,Mar,0.003
GROW,2016,May,0.003
GROW,2016,Nov,0.003
GROW,2016,Oct,0.003
GROW,2016,Sep,0.003
GROW,2017,Apr,0.003
GROW,2017,Aug,0.003
GROW,2017,Dec,0.003
GROW,2017,Feb,0.003
GROW,2017,Jan,0.003
GROW,2017,Jul,0.003
GROW,2017,Jun,0.003
GROW,2017,Mar,0.003
GROW,2017,May,0.003
GROW,2017,Nov,0.003
GROW,2017,Oct,0.003
GROW,2017,Sep,0.003
GROW,2018,Apr,0.003
GROW,2018,Aug,0.003
GROW,2018,Dec,0.003
GROW,2018,Feb,0.003
GROW,2018,Jan,0.003
GROW,2018,Jul,0.003
GROW,2018,Jun,0.003
GROW,2018,Mar,0.003
GROW,2018,May,0.003
GROW,2018,Nov,0.003
GROW,2018,Oct,0.003
GROW,2018,Sep,0.003
GROW,2019,Apr,0.003
GROW,2019,Aug,0.003
GROW,2019,Dec,0.003
GROW,2019,Feb,0.003
GROW,2019,Jan,0.003
GROW,2019,Jul,0.003
GROW,2019,Jun,0.003
GROW,2019,Mar,0.003
GROW,2019,May,0.003
GROW,2019,Nov,0.003
GROW,2019,Oct,0.003
GROW,2019,Sep,0.003
GS,2010,Aug,0.35
GS,2010,Feb,0.35
GS,2010,May,0.35
GS,2010,Nov,0.35
GS,2011,Aug,0.35
GS,2011,Feb,0.35
GS,2011,May,0.35
GS,2011,Nov,0.35
GS,2012,Aug,0.46
GS,2012,Feb,0.35
GS,2012,May,0.46
GS,2012,Nov,0.5
GS,2013,Aug,0.5
GS,2013,Feb,0.5
GS,2013,May,0.5
GS,2013,Nov,0.55
GS,2014,Aug,0.55
GS,2014,Feb,0.55
GS,2014,May,0.55
GS,2014,Nov,0.6
GS,2015,Aug,0.65
GS,2015,Feb,0.6
GS,2015,May,0.65
GS,2015,Nov,0.65
GS,2016,Aug,0.65
GS,2016,Feb,0.65
GS,2016,May,0.65
GS,2016,Nov,0.65
GS,2017,Aug,0.75
GS,2017,Feb,0.65
GS,2017,May,0.75
GS,2017,Nov,0.75
GS,2018,Aug,0.8
GS,2018,Feb,0.75
GS,2018,May,0.8
GS,2018,Nov,0.8
GS,2019,Aug,1.25
GS,2019,Feb,0.8
GS,2019,May,0.85
GS,2019,Nov,1.25
GSB,2012,Dec,0.07
GSB,2013,Nov,0.05
GSB,2014,Nov,0.05
GSB,2015,Aug,0.015
GSB,2015,May,0.015
GSB,2015,Nov,0.015
GSB,2016,Aug,0.015
GSB,2016,Feb,0.015
GSB,2016,May,0.015
GSB,2016,Nov,0.015
GSB,2017,Aug,0.015
GSB,2017,Feb,0.015
GSB,2017,May,0.015
GSB,2017,Nov,0.015
GSB,2018,Jun,0.015
GSB,2018,Mar,0.015
GSB,2018,Oct,0.015
GSB,2019,Aug,0.015
GSB,2019,Dec,3.748
GSB,2019,Mar,0.015
GSB,2019,May,0.5
GSB,2019,Nov,0.015
GSBC,2010,Dec,0.18
GSBC,2010,Jun,0.18
GSBC,2010,Mar,0.18
GSBC,2010,Sep,0.18
GSBC,2011,Dec,0.18
GSBC,2011,Jun,0.18
GSBC,2011,Mar,0.18
GSBC,2011,Sep,0.18
GSBC,2012,Dec,0.18
GSBC,2012,Jun,0.18
GSBC,2012,Mar,0.18
GSBC,2012,Sep,0.18
GSBC,2013,Dec,0.18
GSBC,2013,Jun,0.18
GSBC,2013,Mar,0.18
GSBC,2013,Sep,0.18
GSBC,2014,Dec,0.2
GSBC,2014,Jun,0.2
GSBC,2014,Mar,0.2
GSBC,2014,Sep,0.2
GSBC,2015,Dec,0.22
GSBC,2015,Jun,0.22
GSBC,2015,Mar,0.2
GSBC,2015,Sep,0.22
GSBC,2016,Dec,0.22
GSBC,2016,Jun,0.22
GSBC,2016,Mar,0.22
GSBC,2016,Sep,0.22
GSBC,2017,Dec,0.24
GSBC,2017,Jun,0.24
GSBC,2017,Mar,0.22
GSBC,2017,Sep,0.24
GSBC,2018,Dec,0.32
GSBC,2018,Jun,0.28
GSBC,2018,Mar,0.28
GSBC,2018,Sep,0.32
GSBC,2019,Dec,0.34
GSBC,2019,Feb,0.75
GSBC,2019,Jun,0.32
GSBC,2019,Mar,0.32
GSBC,2019,Sep,0.34
GSH,2010,May,0.586
GSH,2011,Apr,0.689
GSH,2012,May,0.792
GSH,2013,May,0.638
GSH,2014,Jun,0.644
GSH,2015,Jun,0.403
GSH,2016,May,0.618
GSH,2017,Jun,1.166828
GSH,2018,Jun,0.633
GSH,2019,Jun,0.436
GSHD,2019,Mar,0.41
GSK,2010,Feb,0.573696
GSK,2010,Jul,0.45726
GSK,2010,May,0.46032
GSK,2010,Oct,0.50736
GSK,2011,Aug,0.521088
GSK,2011,Feb,0.615296
GSK,2011,May,0.526336
GSK,2011,Nov,0.54298
GSK,2012,Aug,0.527918
GSK,2012,Feb,0.66339
GSK,2012,May,0.5491
GSK,2012,Nov,0.578952
GSK,2013,Aug,0.553212
GSK,2013,Feb,0.68948
GSK,2013,May,0.550224
GSK,2013,Nov,0.616094
GSK,2014,Aug,0.648204
GSK,2014,Feb,0.749616
GSK,2014,May,0.640034
GSK,2014,Nov,0.613
GSK,2015,Aug,0.576859
GSK,2015,Feb,0.695244
GSK,2015,May,0.58615
GSK,2015,Nov,0.549019
GSK,2016,Aug,0.466526
GSK,2016,Feb,0.65607
GSK,2016,May,0.500194
GSK,2016,Nov,0.46208
GSK,2017,Aug,0.50103
GSK,2017,Feb,0.571154
GSK,2017,May,0.490352
GSK,2017,Nov,0.514187
GSK,2018,Aug,0.495603
GSK,2018,Feb,0.651684
GSK,2018,May,0.503253
GSK,2018,Nov,0.490846
GSK,2019,Aug,0.465828
GSK,2019,Feb,0.597034
GSK,2019,May,0.473036
GSK,2019,Nov,0.489
GSL,2015,Aug,0.2
GSL,2015,Nov,0.1
GSL,2015,Sep,0.546875
GSL,2019,Sep,0.54687
GSM,2010,Oct,0.15
GSM,2011,Oct,0.2
GSM,2012,Aug,0.063
GSM,2012,Nov,0.063
GSM,2013,Dec,0.069
GSM,2013,Jun,0.063
GSM,2013,Mar,0.063
GSM,2013,Sep,0.069
GSM,2014,Dec,0.075
GSM,2014,Feb,0.075
GSM,2014,Jun,0.075
GSM,2014,Sep,0.075
GSM,2015,Dec,0.08
GSM,2015,Feb,0.08
GSM,2015,Jun,0.08
GSM,2015,Sep,0.08
GSM,2016,Apr,0.08
GSM,2016,Aug,0.08
GSM,2016,Dec,0.08
GSM,2016,Feb,0.08
GSM,2016,Sep,0.08
GSM,2018,Jun,0.06
GSM,2018,Sep,0.06
GT,2013,Oct,0.05
GT,2014,Apr,0.05
GT,2014,Jan,0.05
GT,2014,Jul,0.06
GT,2014,Oct,0.06
GT,2015,Apr,0.06
GT,2015,Feb,0.06
GT,2015,Jan,0.06
GT,2015,Jul,0.06
GT,2015,Oct,0.07
GT,2016,Apr,0.07
GT,2016,Jan,0.07
GT,2016,Jul,0.07
GT,2016,Oct,0.1
GT,2017,Apr,0.1
GT,2017,Jan,0.1
GT,2017,Jul,0.1
GT,2017,Oct,0.14
GT,2018,Apr,0.14
GT,2018,Jan,0.14
GT,2018,Jul,0.14
GT,2018,Oct,0.16
GT,2019,Apr,0.16
GT,2019,Jan,0.16
GT,2019,Jul,0.16
GT,2019,Oct,0.16
GTY,2010,Dec,0.48
GTY,2010,Jun,0.475
GTY,2010,Mar,0.475
GTY,2010,Sep,0.48
GTY,2011,Dec,0.25
GTY,2011,Jun,0.48
GTY,2011,Mar,0.48
GTY,2011,Sep,0.25
GTY,2012,Dec,0.125
GTY,2012,Jun,0.125
GTY,2012,Sep,0.125
GTY,2013,Dec,0.2
GTY,2013,Jun,0.2
GTY,2013,Mar,0.2
GTY,2013,Sep,0.2
GTY,2014,Dec,0.22
GTY,2014,Jun,0.2
GTY,2014,Mar,0.2
GTY,2014,Sep,0.2
GTY,2015,Dec,0.47
GTY,2015,Jun,0.22
GTY,2015,Mar,0.22
GTY,2015,Sep,0.24
GTY,2016,Dec,0.28
GTY,2016,Jun,0.25
GTY,2016,Mar,0.25
GTY,2016,Sep,0.25
GTY,2017,Dec,0.32
GTY,2017,Jun,0.28
GTY,2017,Mar,0.28
GTY,2017,Sep,0.28
GTY,2018,Dec,0.35
GTY,2018,Jun,0.32
GTY,2018,Mar,0.32
GTY,2018,Sep,0.32
GTY,2019,Dec,0.37
GTY,2019,Jun,0.35
GTY,2019,Mar,0.35
GTY,2019,Sep,0.35
GVA,2010,Dec,0.13
GVA,2010,Jun,0.13
GVA,2010,Mar,0.13
GVA,2010,Sep,0.13
GVA,2011,Dec,0.13
GVA,2011,Jun,0.13
GVA,2011,Mar,0.13
GVA,2011,Sep,0.13
GVA,2012,Dec,0.13
GVA,2012,Jun,0.13
GVA,2012,Mar,0.13
GVA,2012,Sep,0.13
GVA,2013,Dec,0.13
GVA,2013,Jun,0.13
GVA,2013,Mar,0.13
GVA,2013,Sep,0.13
GVA,2014,Dec,0.13
GVA,2014,Jun,0.13
GVA,2014,Mar,0.13
GVA,2014,Sep,0.13
GVA,2015,Dec,0.13
GVA,2015,Jun,0.13
GVA,2015,Mar,0.13
GVA,2015,Sep,0.13
GVA,2016,Dec,0.13
GVA,2016,Jun,0.13
GVA,2016,Mar,0.13
GVA,2016,Sep,0.13
GVA,2017,Dec,0.13
GVA,2017,Jun,0.13
GVA,2017,Mar,0.13
GVA,2017,Sep,0.13
GVA,2018,Dec,0.13
GVA,2018,Jun,0.13
GVA,2018,Mar,0.13
GVA,2018,Sep,0.13
GVA,2019,Dec,0.13
GVA,2019,Jun,0.13
GVA,2019,Mar,0.13
GVA,2019,Sep,0.13
GWB,2015,Aug,0.12
GWB,2015,Feb,0.12
GWB,2015,May,0.12
GWB,2015,Nov,0.14
GWB,2016,Aug,0.14
GWB,2016,Feb,0.14
GWB,2016,May,0.14
GWB,2016,Nov,0.17
GWB,2017,Aug,0.2
GWB,2017,Feb,0.17
GWB,2017,May,0.2
GWB,2017,Nov,0.2
GWB,2018,Aug,0.25
GWB,2018,Feb,0.2
GWB,2018,May,0.25
GWB,2018,Nov,0.25
GWB,2019,Aug,0.3
GWB,2019,Feb,0.25
GWB,2019,May,0.3
GWB,2019,Nov,0.3
GWGH,2017,Apr,2.5
GWGH,2018,Sep,4.3
GWRS,2016,Aug,0.022
GWRS,2016,Dec,0.0225
GWRS,2016,Jul,0.022
GWRS,2016,Jun,0.02
GWRS,2016,May,0.02
GWRS,2016,Nov,0.022
GWRS,2016,Oct,0.022
GWRS,2016,Sep,0.022
GWRS,2017,Apr,0.0225
GWRS,2017,Aug,0.02306
GWRS,2017,Dec,0.023625
GWRS,2017,Feb,0.0225
GWRS,2017,Jan,0.0225
GWRS,2017,Jul,0.02306
GWRS,2017,Jun,0.02306
GWRS,2017,Mar,0.0225
GWRS,2017,May,0.0225
GWRS,2017,Nov,0.02306
GWRS,2017,Oct,0.02306
GWRS,2017,Sep,0.02306
GWRS,2018,Apr,0.023625
GWRS,2018,Aug,0.023625
GWRS,2018,Dec,0.023861
GWRS,2018,Feb,0.023625
GWRS,2018,Jan,0.023625
GWRS,2018,Jul,0.023625
GWRS,2018,Jun,0.023625
GWRS,2018,Mar,0.023625
GWRS,2018,May,0.023625
GWRS,2018,Nov,0.02362
GWRS,2018,Oct,0.023625
GWRS,2018,Sep,0.023625
GWRS,2019,Apr,0.023861
GWRS,2019,Aug,0.023861
GWRS,2019,Dec,0.024
GWRS,2019,Feb,0.023861
GWRS,2019,Jan,0.023861
GWRS,2019,Jul,0.023861
GWRS,2019,Jun,0.023861
GWRS,2019,Mar,0.023861
GWRS,2019,May,0.023861
GWRS,2019,Nov,0.024
GWRS,2019,Oct,0.024
GWRS,2019,Sep,0.024
GWW,2010,Aug,0.54
GWW,2010,Feb,0.46
GWW,2010,May,0.54
GWW,2010,Nov,0.54
GWW,2011,Aug,0.66
GWW,2011,Feb,0.54
GWW,2011,May,0.66
GWW,2011,Nov,0.66
GWW,2012,Aug,0.8
GWW,2012,Feb,0.66
GWW,2012,May,0.8
GWW,2012,Nov,0.8
GWW,2013,Aug,0.93
GWW,2013,Feb,0.8
GWW,2013,May,0.93
GWW,2013,Nov,0.93
GWW,2014,Aug,1.08
GWW,2014,Feb,0.93
GWW,2014,May,1.08
GWW,2014,Nov,1.08
GWW,2015,Aug,1.17
GWW,2015,Feb,1.08
GWW,2015,May,1.17
GWW,2015,Nov,1.17
GWW,2016,Aug,1.22
GWW,2016,Feb,1.17
GWW,2016,May,1.22
GWW,2016,Nov,1.22
GWW,2017,Aug,1.28
GWW,2017,Feb,1.22
GWW,2017,May,1.28
GWW,2017,Nov,1.28
GWW,2018,Aug,1.36
GWW,2018,Feb,1.28
GWW,2018,May,1.36
GWW,2018,Nov,1.36
GWW,2019,Aug,1.44
GWW,2019,Feb,1.36
GWW,2019,May,1.44
GWW,2019,Nov,1.44
GYC,2010,Dec,0.205
GYC,2010,Jun,0.208
GYC,2010,Mar,0.203
GYC,2010,Sep,0.208
GYC,2011,Dec,0.205
GYC,2011,Jun,0.208
GYC,2011,Mar,0.203
GYC,2011,Sep,0.208
GYC,2012,Dec,0.205
GYC,2012,Jun,0.208
GYC,2012,Mar,0.205
GYC,2012,Sep,0.212
GYC,2013,Dec,0.205
GYC,2013,Jun,0.212
GYC,2013,Mar,0.199
GYC,2013,Sep,0.205
GYC,2014,Dec,0.205
GYC,2014,Jun,0.205
GYC,2014,Mar,0.205
GYC,2014,Sep,0.205
GYC,2015,Dec,0.205
GYC,2015,Jun,0.205
GYC,2015,Mar,0.205
GYC,2015,Sep,0.208
GYC,2016,Dec,0.205
GYC,2016,Jun,0.208
GYC,2016,Mar,0.205
GYC,2016,Sep,0.208
GYC,2017,Dec,0.205
GYC,2017,Jun,0.208
GYC,2017,Mar,0.203
GYC,2017,Sep,0.208
GYC,2018,Dec,0.205
GYC,2018,Jun,0.208
GYC,2018,Mar,0.203
GYC,2018,Sep,0.212
GYC,2019,Dec,0.205
GYC,2019,Jun,0.213
GYC,2019,Mar,0.199
GYC,2019,Sep,0.205
GYRO,2012,Dec,425.55557
GYRO,2013,Dec,509.55557
GYRO,2014,Sep,5.11111
GYRO,2016,Jun,9.25
GYRO,2016,Sep,1.5
GYRO,2017,Jun,1.0
H,2018,Jun,0.15
H,2018,Mar,0.15
H,2018,Nov,0.15
H,2018,Sep,0.15
H,2019,Aug,0.19
H,2019,Feb,0.19
H,2019,May,0.19
H,2019,Nov,0.19
HA,2017,Nov,0.12
HA,2018,Aug,0.12
HA,2018,Feb,0.12
HA,2018,May,0.12
HA,2018,Nov,0.12
HA,2019,Aug,0.12
HA,2019,Feb,0.12
HA,2019,May,0.12
HA,2019,Nov,0.12
HAFC,2013,Aug,0.07
HAFC,2013,Dec,0.07
HAFC,2014,Dec,0.07
HAFC,2014,Jun,0.07
HAFC,2014,Mar,0.07
HAFC,2014,Sep,0.07
HAFC,2015,Dec,0.14
HAFC,2015,Jun,0.11
HAFC,2015,Mar,0.11
HAFC,2015,Sep,0.11
HAFC,2016,Aug,0.19
HAFC,2016,Jun,0.14
HAFC,2016,Mar,0.14
HAFC,2016,Nov,0.19
HAFC,2017,Feb,0.19
HAFC,2017,Jul,0.21
HAFC,2017,May,0.19
HAFC,2017,Oct,0.21
HAFC,2018,Aug,0.24
HAFC,2018,Feb,0.24
HAFC,2018,May,0.24
HAFC,2018,Nov,0.24
HAFC,2019,Aug,0.24
HAFC,2019,Jan,0.24
HAFC,2019,May,0.24
HAFC,2019,Nov,0.24
HAL,2010,Aug,0.09
HAL,2010,Dec,0.09
HAL,2010,Feb,0.09
HAL,2010,May,0.09
HAL,2011,Aug,0.09
HAL,2011,Feb,0.09
HAL,2011,May,0.09
HAL,2011,Nov,0.09
HAL,2012,Aug,0.09
HAL,2012,Dec,0.09
HAL,2012,Jun,0.09
HAL,2012,Mar,0.09
HAL,2013,Aug,0.125
HAL,2013,Dec,0.15
HAL,2013,Jun,0.125
HAL,2013,Mar,0.125
HAL,2014,Aug,0.15
HAL,2014,Dec,0.18
HAL,2014,Jun,0.15
HAL,2014,Mar,0.15
HAL,2015,Aug,0.18
HAL,2015,Dec,0.18
HAL,2015,Jun,0.18
HAL,2015,Mar,0.18
HAL,2016,Dec,0.18
HAL,2016,Feb,0.18
HAL,2016,May,0.18
HAL,2016,Sep,0.18
HAL,2017,Dec,0.18
HAL,2017,Feb,0.18
HAL,2017,Jun,0.18
HAL,2017,Sep,0.18
HAL,2018,Dec,0.36
HAL,2018,Jun,0.18
HAL,2018,Mar,0.18
HAL,2018,Sep,0.18
HAL,2019,Dec,0.18
HAL,2019,Jun,0.18
HAL,2019,Mar,0.18
HAL,2019,Sep,0.18
HAS,2010,Apr,0.25
HAS,2010,Jan,0.2
HAS,2010,Jul,0.25
HAS,2010,Oct,0.25
HAS,2011,Apr,0.3
HAS,2011,Jan,0.25
HAS,2011,Jul,0.3
HAS,2011,Oct,0.3
HAS,2012,Apr,0.36
HAS,2012,Dec,0.36
HAS,2012,Jan,0.3
HAS,2012,Jul,0.36
HAS,2012,Oct,0.36
HAS,2013,Apr,0.4
HAS,2013,Jul,0.4
HAS,2013,Oct,0.4
HAS,2014,Apr,0.43
HAS,2014,Jan,0.4
HAS,2014,Jul,0.43
HAS,2014,Oct,0.43
HAS,2015,Apr,0.46
HAS,2015,Jan,0.43
HAS,2015,Jul,0.46
HAS,2015,Oct,0.46
HAS,2016,Apr,0.51
HAS,2016,Jan,0.46
HAS,2016,Jul,0.51
HAS,2016,Oct,0.51
HAS,2017,Apr,0.57
HAS,2017,Jan,0.51
HAS,2017,Jul,0.57
HAS,2017,Oct,0.57
HAS,2018,Apr,0.63
HAS,2018,Jan,0.57
HAS,2018,Jul,0.63
HAS,2018,Oct,0.63
HAS,2019,Apr,0.68
HAS,2019,Jan,0.63
HAS,2019,Jul,0.68
HAS,2019,Oct,0.68
HASI,2013,Aug,0.06
HASI,2013,Dec,0.22
HASI,2013,Nov,0.14
HASI,2014,Dec,0.26
HASI,2014,Jun,0.22
HASI,2014,Mar,0.22
HASI,2014,Sep,0.22
HASI,2015,Dec,0.3
HASI,2015,Jun,0.26
HASI,2015,Mar,0.26
HASI,2015,Sep,0.26
HASI,2016,Dec,0.33
HASI,2016,Jul,0.3
HASI,2016,Mar,0.3
HASI,2016,Oct,0.3
HASI,2017,Apr,0.33
HASI,2017,Dec,0.33
HASI,2017,Jul,0.33
HASI,2017,Jun,0.33
HASI,2017,Oct,0.33
HASI,2018,Apr,0.33
HASI,2018,Dec,0.33
HASI,2018,Jul,0.33
HASI,2018,Oct,0.33
HASI,2019,Apr,0.335
HASI,2019,Dec,0.335
HASI,2019,Jul,0.335
HASI,2019,Oct,0.335
HAYN,2010,Aug,0.2
HAYN,2010,Feb,0.2
HAYN,2010,May,0.2
HAYN,2010,Nov,0.2
HAYN,2011,Aug,0.2
HAYN,2011,Feb,0.2
HAYN,2011,May,0.2
HAYN,2011,Nov,0.22
HAYN,2012,Aug,0.22
HAYN,2012,Feb,0.22
HAYN,2012,May,0.22
HAYN,2012,Nov,0.22
HAYN,2013,Aug,0.22
HAYN,2013,Feb,0.22
HAYN,2013,May,0.22
HAYN,2013,Nov,0.22
HAYN,2014,Aug,0.22
HAYN,2014,Feb,0.22
HAYN,2014,May,0.22
HAYN,2014,Nov,0.22
HAYN,2015,Aug,0.22
HAYN,2015,Feb,0.22
HAYN,2015,May,0.22
HAYN,2015,Nov,0.22
HAYN,2016,Aug,0.22
HAYN,2016,Feb,0.22
HAYN,2016,May,0.22
HAYN,2016,Nov,0.22
HAYN,2017,Aug,0.22
HAYN,2017,Feb,0.22
HAYN,2017,May,0.22
HAYN,2017,Nov,0.22
HAYN,2018,Aug,0.22
HAYN,2018,Feb,0.22
HAYN,2018,May,0.22
HAYN,2018,Nov,0.22
HAYN,2019,Aug,0.22
HAYN,2019,Feb,0.22
HAYN,2019,May,0.22
HAYN,2019,Nov,0.22
HBAN,2010,Dec,0.01
HBAN,2010,Jun,0.01
HBAN,2010,Mar,0.01
HBAN,2010,Sep,0.01
HBAN,2011,Dec,0.04
HBAN,2011,Jun,0.01
HBAN,2011,Mar,0.01
HBAN,2011,Sep,0.04
HBAN,2012,Dec,0.04
HBAN,2012,Jun,0.04
HBAN,2012,Mar,0.04
HBAN,2012,Sep,0.04
HBAN,2013,Dec,0.05
HBAN,2013,Jun,0.05
HBAN,2013,Mar,0.04
HBAN,2013,Sep,0.05
HBAN,2014,Dec,0.06
HBAN,2014,Jun,0.05
HBAN,2014,Mar,0.05
HBAN,2014,Sep,0.05
HBAN,2015,Dec,0.07
HBAN,2015,Jun,0.06
HBAN,2015,Mar,0.06
HBAN,2015,Sep,0.06
HBAN,2016,Dec,0.08
HBAN,2016,Jun,0.07
HBAN,2016,Mar,0.07
HBAN,2016,Sep,0.07
HBAN,2017,Dec,0.11
HBAN,2017,Jun,0.08
HBAN,2017,Mar,0.08
HBAN,2017,Sep,0.08
HBAN,2018,Dec,0.14
HBAN,2018,Jun,0.11
HBAN,2018,Mar,0.22
HBAN,2018,Sep,0.14
HBAN,2019,Dec,0.15
HBAN,2019,Jun,0.14
HBAN,2019,Mar,0.14
HBAN,2019,Sep,0.15
HBANN,2016,Dec,0.36725
